run,call_num,context,mp_risk,mp_full_response,mp_ms,yolo_full_response,yolo_ms,total_pipeline_ms,error,orchestrator,scenario,scene_label
4,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",225.6,263.1,,gpt4o_mini,alert_room,person_near
4,16,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",219.7,256.7,,gpt4o_mini,alert_room,person_near
5,0,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,29.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",224.3,254.1,,gpt4o_mini,alert_room,person_near
5,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,29.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",212.1,241.8,,gpt4o_mini,alert_room,person_near
5,2,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,39.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",209.4,248.5,,gpt4o_mini,alert_room,person_near
5,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,39.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.0,267.8,,gpt4o_mini,alert_room,person_near
5,4,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",212.3,253.1,,gpt4o_mini,alert_room,person_near
5,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,29.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",223.0,252.4,,gpt4o_mini,alert_room,person_near
5,6,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,24.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",215.0,239.1,,gpt4o_mini,alert_room,person_near
5,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",213.6,243.6,,gpt4o_mini,alert_room,person_near
5,8,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",221.4,252.3,,gpt4o_mini,alert_room,person_near
5,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",220.6,257.4,,gpt4o_mini,alert_room,person_near
5,10,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",219.5,255.6,,gpt4o_mini,alert_room,person_near
5,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,41.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",224.0,265.1,,gpt4o_mini,alert_room,person_near
5,12,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,29.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",223.0,252.6,,gpt4o_mini,alert_room,person_near
5,13,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",222.6,252.8,,gpt4o_mini,alert_room,person_near
5,14,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",206.2,243.6,,gpt4o_mini,alert_room,person_near
5,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,20.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",223.7,244.6,,gpt4o_mini,alert_room,person_near
5,16,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",228.1,266.2,,gpt4o_mini,alert_room,person_near
1,0,patrol,safe,no person detected; risk=safe,39.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",224.2,263.5,,gemini,clear_room,door_open
1,1,patrol,safe,no person detected; risk=safe,35.7,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",225.1,260.8,,gemini,clear_room,door_open
1,2,patrol,safe,no person detected; risk=safe,30.6,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",212.5,243.1,,gemini,clear_room,door_open
2,0,patrol,safe,no person detected; risk=safe,37.9,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",222.3,260.2,,gemini,clear_room,door_open
3,0,patrol,safe,no person detected; risk=safe,40.7,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",208.9,249.6,,gemini,clear_room,door_open
3,1,patrol,safe,no person detected; risk=safe,29.6,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",221.9,251.5,,gemini,clear_room,door_open
3,2,patrol,safe,no person detected; risk=safe,38.1,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",232.2,270.3,,gemini,clear_room,door_open
3,3,patrol,safe,no person detected; risk=safe,30.5,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",228.9,259.4,,gemini,clear_room,door_open
4,0,patrol,safe,no person detected; risk=safe,32.7,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",218.4,251.1,,gemini,clear_room,door_open
4,1,patrol,safe,no person detected; risk=safe,33.3,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",226.7,260.0,,gemini,clear_room,door_open
4,2,patrol,safe,no person detected; risk=safe,35.1,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",229.5,264.6,,gemini,clear_room,door_open
4,3,patrol,safe,no person detected; risk=safe,38.6,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",226.5,265.1,,gemini,clear_room,door_open
5,0,patrol,safe,no person detected; risk=safe,35.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",218.2,254.0,,gemini,clear_room,door_open
5,1,patrol,safe,no person detected; risk=safe,42.6,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",212.6,255.2,,gemini,clear_room,door_open
5,2,patrol,safe,no person detected; risk=safe,36.8,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",209.6,246.4,,gemini,clear_room,door_open
5,3,patrol,safe,no person detected; risk=safe,38.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",215.8,253.8,,gemini,clear_room,door_open
1,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,22.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",245.0,267.0,,gemini,alert_room,person_near
1,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",225.4,266.3,,gemini,alert_room,person_near
2,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",229.5,266.7,,gemini,alert_room,person_near
2,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.4,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",220.4,260.8,,gemini,alert_room,person_near
2,2,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",215.7,250.8,,gemini,alert_room,person_near
3,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,42.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",222.4,264.4,,gemini,alert_room,person_near
3,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",211.8,252.7,,gemini,alert_room,person_near
4,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",220.1,258.9,,gemini,alert_room,person_near
5,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",218.4,259.2,,gemini,alert_room,person_near
5,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",213.3,246.2,,gemini,alert_room,person_near
